"","ID","Orig","NumAv","NumUp","NumDn","ChangeUp","ChangeDn","ChangeBt","Gender","Age","LocUS"
"1333","1333","Laurel",38,38,38,1,1,1,"M","40",""
"1334","1334","Yanney",,,,0,0,0,"M","25","Hawaii, Alaska or other territory"
"1335","1335","",,,,0,0,0,,,""
"1336","1336","Laurel",,32,,1,1,1,"M","30",""
"1337","1337","Laurel",43,44,42,1,1,1,"F","25",""
"1338","1338","Yanney",41,46,36,1,1,1,"M","65","Northeast"
"1339","1339","Laurel",48,54,42,1,1,1,"M","45","Northeast"
"1340","1340","Yanney",,,,1,1,1,"M","30","West"
"1341","1341","Yanney",,66,,1,0,0,"M","35",""
"1342","1342","Laurel",,,36,0,1,0,"M","40",""
"1343","1343","Laurel",40,42,38,1,1,1,"M","35","Southwest"
"1344","1344","Laurel",,,44,1,1,1,"M","18",""
"1345","1345","Laurel",39,46,32,1,1,1,"M","25","Southwest"
"1346","1346","Yanney",,,,1,0,0,"M","18",""
"1347","1347","Laurel",,,46,0,1,0,"M","25",""
"1348","1348","Yanney",,,58,1,1,1,"Prefer not to say",,""
"1349","1349","Laurel",47,54,40,1,1,1,"M","30","Southeast"
"1350","1350","Yanney",,,52,0,1,0,"M","25","Hawaii, Alaska or other territory"
"1351","1351","Laurel",,,,0,0,0,"M","30","Northeast"
"1352","1352","Yanney",,,,0,0,0,"M","45","Northeast"
"1353","1353","Laurel",42,42,42,1,1,1,"M","30",""
"1354","1354","Laurel",42,44,40,1,1,1,"M","25","Northeast"
"1355","1355","Laurel",,,50,0,1,0,"M","30",""
"1356","1356","Laurel",44,46,42,1,1,1,"M","35",""
"1357","1357","Laurel",40,46,34,1,1,1,"M","45",""
"1358","1358","Yanney",,,,0,0,0,"F","45","Southeast"
"1359","1359","Laurel",,,38,0,1,0,"F","30","West"
"1360","1360","",,,,0,0,0,,,""
"1361","1361","Yanney",,64,,1,0,0,"M","30",""
"1362","1362","Laurel",41,42,40,1,1,1,"M","30","Southeast"
"1363","1363","Laurel",,,66,1,1,1,"M","25","West"
"1364","1364","Laurel",37,40,34,1,1,1,"M","40","Southeast"
"1365","1365","Laurel",,,,0,0,0,"M","40","Midwest"
"1366","1366","Yanney",45,42,48,1,1,1,"M","25","Northeast"
"1367","1367","Yanney",,62,,1,0,0,"F","40","Midwest"
"1368","1368","Laurel",,,32,1,1,1,"M","35",""
"1369","1369","Yanney",,,50,0,1,0,"F","25",""
"1370","1370","Laurel",,,,0,0,0,"M","25",""
"1371","1371","Laurel",41,46,36,1,1,1,"M","25","Northeast"
"1372","1372","Laurel",,,,0,0,0,"F","18","Midwest"
"1373","1373","Laurel",,,,0,0,0,"M","25","West"
"1374","1374","Yanney",,,,0,0,0,"F","25",""
"1376","1376","Laurel",49,66,32,1,1,1,"M","30","West"
"1377","1377","Yanney",,,,0,0,0,"F","40","Northeast"
"1378","1378","Yanney",54,66,42,1,1,1,"M","35",""
"1379","1379","Laurel",,,38,0,1,0,"M","25",""
"1380","1380","Laurel",,,,0,1,0,"M","30",""
"1381","1381","Laurel",46,32,60,1,1,1,"F","25","Midwest"
"1382","1382","Laurel",40,40,40,1,1,1,"M","25","Northeast"
"1383","1383","Laurel",,,52,0,1,0,"M","30","Southwest"
"1384","1384","Laurel",,,,0,1,0,"M","30",""
"1385","1385","Yanney",,,,0,0,0,"M","25",""
"1386","1386","Laurel",45,48,42,1,1,1,"M","35","Northeast"
"1387","1387","Yanney",,,38,1,1,1,"M","35",""
"1388","1388","Laurel",,,36,1,1,1,"M","30",""
"1389","1389","Yanney",56,60,52,1,1,1,"M","60","Northeast"
"1390","1390","Laurel",,,32,1,1,1,"M","40","Midwest"
"1391","1391","Laurel",38,40,36,1,1,1,"M","55","Midwest"
"1392","1392","Laurel",48,48,48,1,1,1,"M","25","Northeast"
"1393","1393","Laurel",40,40,40,1,1,1,"M","30",""
"1394","1394","Laurel",,,,0,1,0,"M",,""
"1395","1395","Yanney",47,42,52,1,1,1,"F","30","Midwest"
"1396","1396","Laurel",46,44,48,1,1,1,"M","25","Southwest"
"1397","1397","Yanney",50,50,50,1,1,1,"F","30","West"
"1398","1398","Yanney",52,56,48,1,1,1,"F","30",""
"1399","1399","Laurel",52,42,62,1,1,1,"M","40",""
"1400","1400","Laurel",,,38,0,1,0,"M","35","Midwest"
"1401","1401","Laurel",42,48,36,1,1,1,"M","30",""
"1402","1402","Laurel",,,60,0,1,0,"M","25","Southeast"
"1403","1403","Laurel",,,42,1,1,1,"M","30","Midwest"
"1404","1404","Yanney",,,,0,0,0,"F","30",""
"1405","1405","Yanney",43,44,42,1,1,1,"M","40","Southeast"
"1406","1406","Laurel",,,32,1,1,1,"M","30",""
"1407","1407","Laurel",,,46,1,1,1,"M","25",""
"1408","1408","Laurel",,,36,0,1,0,"M","35",""
"1409","1409","Laurel",41,44,38,1,1,1,"M","30",""
"1410","1410","Laurel",,44,,1,0,0,"M","40","Southwest"
"1411","1411","Laurel",40,40,40,1,1,1,"M","25","Northeast"
"1412","1412","Laurel",,46,,1,0,0,"M","25","Northeast"
"1413","1413","Laurel",34,34,34,1,1,1,"M","25","West"
"1414","1414","Yanney",47,50,44,1,1,1,"M","35","West"
"1415","1415","Laurel",40,40,40,1,1,1,"M","30","Northeast"
"1416","1416","Laurel",45,34,56,1,1,1,"M","30",""
"1417","1417","Laurel",,,32,0,1,0,"M","25","Southeast"
"1418","1418","Laurel",,,,0,0,0,"M","25",""
"1419","1419","Laurel",,,40,0,1,0,"F","30","Midwest"
"1420","1420","Yanney",43,48,38,1,1,1,"M","25","West"
"1421","1421","Laurel",42,42,42,1,1,1,"F","30","Midwest"
"1422","1422","Laurel",43,36,50,1,1,1,"M","30","Southwest"
"1423","1423","Laurel",51,48,54,1,1,1,"F","30","Northeast"
"1424","1424","Yanney",56,64,48,1,1,1,"M","25",""
"1425","1425","Laurel",49,64,34,1,1,1,"M","18",""
"1426","1426","Yanney",,,52,0,1,0,"F","30","Northeast"
"1427","1427","Yanney",,,52,0,1,0,"M","30",""
"1428","1428","Laurel",39,40,38,1,1,1,"M","30",""
"1429","1429","Laurel",,,36,0,1,0,"F","35",""
"1430","1430","Yanney",,,,0,0,0,"F","45","Midwest"
"1431","1431","Laurel",,,50,1,1,1,"F","55","Midwest"
"1432","1432","Laurel",,,,1,1,1,"M","30","Northeast"
"1433","1433","Laurel",46,44,48,1,1,1,"M","25","Southwest"
"1434","1434","Laurel",,,,0,1,0,"M","35","West"
"1435","1435","Laurel",40,42,38,1,1,1,"M","40",""
"1436","1436","Yanney",,,,0,0,0,"F","25","Southwest"
"1437","1437","Yanney",54,54,54,1,1,1,"M","25",""
"1438","1438","Yanney",45,52,38,1,1,1,"M","25",""
"1439","1439","Laurel",,,40,0,1,0,"F","25","Northeast"
"1440","1440","Yanney",,,,0,0,0,"M","30","West"
"1441","1441","Laurel",39,40,38,1,1,1,"M","25",""
"1442","1442","Laurel",,,32,0,1,0,"F","25","Southeast"
"1443","1443","Yanney",43,50,36,1,1,1,"F","25","Northeast"
"1444","1444","Laurel",50,50,50,1,1,1,"M","18","Southeast"
"1445","1445","Laurel",40,42,38,1,1,1,"M","25","Midwest"
"1446","1446","Laurel",49,60,38,1,1,1,"M","30",""
"1447","1447","Laurel",,,,1,0,0,,,"Northeast"
"1448","1448","Laurel",42,44,40,1,1,1,"M","30","Southeast"
"1449","1449","Laurel",,,32,0,1,0,"M","25",""
"1450","1450","Laurel",,,52,0,1,0,"Prefer not to say","35","Midwest"
"1451","1451","Laurel",39,42,36,1,1,1,"M","50",""
"1452","1452","Laurel",,,,1,0,0,"F","25","Midwest"
"1453","1453","Laurel",36,36,36,1,1,1,"M","35",""
"1454","1454","Yanney",,,,0,0,0,"F","25","Midwest"
"1455","1455","Laurel",39,44,34,1,1,1,"M","40",""
"1456","1456","Laurel",,,42,1,1,1,"M","18",""
"1457","1457","Laurel",41,42,40,1,1,1,"M","30",""
"1458","1458","Yanney",,,,0,0,0,"M","30","Southwest"
"1459","1459","Laurel",,,50,1,1,1,"F","30","West"
"1460","1460","Laurel",,40,,1,0,0,"M","30","West"
"1461","1461","Yanney",,,,0,0,0,"F","35",""
"1462","1462","Yanney",,,,0,0,0,"M","25",""
"1463","1463","Laurel",38,40,36,1,1,1,"M","25",""
"1464","1464","Yanney",48,52,44,1,1,1,"M","25","Southwest"
"1465","1465","Yanney",43,38,48,1,1,1,"F","25","Midwest"
"1466","1466","Yanney",,64,,1,0,0,"M","30","West"
"1467","1467","Yanney",,,,0,0,0,"Prefer not to say","25","Midwest"
"1468","1468","Laurel",45,46,44,1,1,1,"M","25",""
"1469","1469","Laurel",41,42,40,1,1,1,"M","25","Southeast"
"1470","1470","Laurel",,,,0,0,0,"F","35",""
"1471","1471","Yanney",,,44,0,1,0,"Prefer not to say","35",""
"1472","1472","Laurel",38,38,38,1,1,1,"M","18",""
"1473","1473","Laurel",,,,0,0,0,"Prefer not to say","25","Southeast"
"1474","1474","",,,,0,0,0,,,""
"1475","1475","Yanney",44,48,40,1,1,1,"M","25",""
"1476","1476","Laurel",39,44,34,1,1,1,"F","30","Southwest"
"1477","1477","Laurel",42,42,42,1,1,1,"M","25","Southwest"
"1478","1478","Laurel",,,42,0,1,0,"M","30","Southeast"
"1479","1479","Laurel",,34,,1,0,0,"F","30","Southeast"
"1480","1480","Laurel",42,44,40,1,1,1,"F","35",""
"1481","1481","Laurel",,,,1,0,0,"M","30","Northeast"
"1482","1482","Yanney",,,52,0,1,0,"F","25","West"
"1483","1483","Laurel",39,40,38,1,1,1,"M","25","Southwest"
"1484","1484","Yanney",57,64,50,1,1,1,"M","25","Southeast"
"1485","1485","Laurel",44,48,40,1,1,1,"M","25",""
"1486","1486","Yanney",50,60,40,1,1,1,"M","25","West"
"1487","1487","Laurel",39,42,36,1,1,1,"M","25","Southeast"
"1488","1488","Yanney",50,60,40,1,1,1,"M","25","West"
"1489","1489","Laurel",38,38,38,1,1,1,"M","25","Northeast"
"1490","1490","Laurel",,,48,0,1,0,"M","25","Southwest"
"1491","1491","Laurel",,,38,0,1,0,"M","25","Midwest"
"1492","1492","Yanney",47,38,56,1,1,1,"M","25","Northeast"
"1493","1493","Laurel",,,38,0,1,0,"M","25",""
"1494","1494","Laurel",,42,,1,0,0,"Prefer not to say","35","West"
"1495","1495","Laurel",44,50,38,1,1,1,"M","35",""
"1496","1496","Laurel",,,,0,0,0,"F","40","Midwest"
"1497","1497","Laurel",35,32,38,1,1,1,"M","40",""
"1498","1498","Laurel",47,44,50,1,1,1,"M","25",""
"1499","1499","Laurel",41,44,38,1,1,1,"M","30",""
"1500","1500","Yanney",,,,0,0,0,"M","25","Northeast"
"1502","1502","Yanney",,,,0,0,0,"M","25",""
"1503","1503","Laurel",,52,,1,0,0,"M","30","Midwest"
"1504","1504","Yanney",50,54,46,1,1,1,"M","35",""
"1505","1505","Laurel",39,42,36,1,1,1,"M","30","Southwest"
"1506","1506","Laurel",,,,0,1,0,"M",,"West"
"1507","1507","Laurel",49,64,34,1,1,1,"M","25","Northeast"
"1508","1508","Laurel",42,42,42,1,1,1,"F","35","Southeast"
"1509","1509","",,,,0,0,0,"F","30",""
"1510","1510","Yanney",36,34,38,1,1,1,"M","18",""
"1511","1511","Laurel",,,,1,0,0,"M","35","Northeast"
"1512","1512","Laurel",41,46,36,1,1,1,"M","18",""
"1513","1513","Yanney",43,50,36,1,1,1,"M","25",""
"1514","1514","Yanney",,,,0,0,0,"M","25",""
"1515","1515","Laurel",,,,0,0,0,"M","30",""
"1516","1516","Laurel",62,62,62,1,1,1,"M","30","Southwest"
"1517","1517","Laurel",,,34,0,1,0,"F","30","Midwest"
"1518","1518","Yanney",45,46,44,1,1,1,"M","35","Northeast"
"1519","1519","Laurel",,60,,1,0,0,"M","30",""
"1520","1520","Yanney",,50,,1,1,1,,"50",""
"1521","1521","Laurel",41,46,36,1,1,1,"M","25",""
"1522","1522","Laurel",41,42,40,1,1,1,"M","25","Northeast"
"1523","1523","Laurel",,,32,0,1,0,"F","45","Midwest"
"1524","1524","Yanney",41,44,38,1,1,1,"M","30",""
"1525","1525","Laurel",46,32,60,1,1,1,"M","25",""
"1526","1526","Yanney",55,58,52,1,1,1,"F","25","Northeast"
"1527","1527","Laurel",44,48,40,1,1,1,"M","25",""
"1528","1528","Yanney",52,58,46,1,1,1,"M","25","Midwest"
"1529","1529","Yanney",49,66,32,1,1,1,"M","45",""
"1530","1530","Yanney",,,,0,1,0,"M","18",""
"1531","1531","Laurel",,,,1,0,0,"M","25",""
"1532","1532","Laurel",37,40,34,1,1,1,"M","18","Midwest"
"1533","1533","Laurel",38,38,38,1,1,1,"M","30","West"
"1534","1534","Laurel",,,,0,0,0,"F","40","Northeast"
"1535","1535","Yanney",60,66,54,1,1,1,"M","30",""
"1536","1536","Laurel",,,,0,0,0,"M","30","Southwest"
"1537","1537","Yanney",,,,0,0,0,"F","40","Northeast"
"1538","1538","Laurel",44,46,42,1,1,1,"M","30","Midwest"
"1539","1539","Yanney",,,34,0,1,0,"F","35",""
"1540","1540","Laurel",,,,0,0,0,,,""
"1541","1541","Yanney",,,,0,0,0,"F","55",""
"1542","1542","Yanney",,,,0,0,0,"M","35","Northeast"
"1543","1543","Laurel",,,40,1,1,1,"M","18",""
"1544","1544","Yanney",49,56,42,1,1,1,"M","35","Hawaii, Alaska or other territory"
"1545","1545","Laurel",36,36,36,1,1,1,"M","25","West"
"1546","1546","Laurel",42,46,38,1,1,1,"M","35","Midwest"
"1547","1547","Laurel",48,52,44,1,1,1,"F","35",""
"1548","1548","Yanney",50,48,52,1,1,1,"M","40",""
"1549","1549","",,,,0,0,0,,,""
"1550","1550","Yanney",,,66,0,1,0,"M","45","Northeast"
"1551","1551","Laurel",36,40,32,1,1,1,"Prefer not to say",,""
"1552","1552","Laurel",43,42,44,1,1,1,"M","25",""
"1553","1553","Laurel",,,,0,0,0,"M","35","West"
"1554","1554","Laurel",,,46,0,1,0,"M","25","Northeast"
"1555","1555","Laurel",,,,0,0,0,"M","30",""
"1556","1556","Laurel",,,,0,0,0,"M","30",""
"1557","1557","Laurel",,,,0,0,0,"M","40","Midwest"
"1558","1558","Laurel",,,38,1,1,1,"F","35","Midwest"
"1559","1559","Laurel",42,42,42,1,1,1,"F","30","Southwest"
"1560","1560","Yanney",,,,0,1,0,"M","30",""
"1561","1561","Laurel",,,32,0,1,0,"M","40",""
"1562","1562","Laurel",,,,0,0,0,"M","30","Southwest"
"1563","1563","Laurel",39,38,40,1,1,1,"F","35","Northeast"
"1564","1564","Laurel",,,48,1,1,1,"M","30","West"
"1565","1565","Laurel",,,42,0,1,0,"M","30","West"
"1566","1566","Yanney",,,,1,0,0,"M","30",""
"1567","1567","Laurel",43,44,42,1,1,1,"M","25",""
"1568","1568","Laurel",42,42,42,1,1,1,"M","25","West"
"1569","1569","",,,,0,0,0,,,""
"1570","1570","Yanney",,,,0,0,0,"M","30",""
"1571","1571","Yanney",63,60,66,1,1,1,"M","25",""
"1572","1572","Yanney",,54,,1,0,0,"M","25",""
"1573","1573","Yanney",47,44,50,1,1,1,"M","25",""
"1574","1574","Laurel",44,46,42,1,1,1,"M","30",""
"1575","1575","Laurel",46,48,44,1,1,1,"F","25",""
"1576","1576","Laurel",,,,0,0,0,"M","45","Southwest"
"1577","1577","Yanney",,,,0,0,0,"M","25","Southwest"
"1578","1578","Laurel",48,64,32,1,1,1,"M","30","Northeast"
"1579","1579","Laurel",,,36,0,1,0,"F","30","Southeast"
"1580","1580","Laurel",40,42,38,1,1,1,"M","25",""
"1581","1581","Yanney",,,44,0,1,0,"M","40","Southwest"
"1582","1582","Laurel",,,38,0,1,0,"M","30","Southwest"
"1583","1583","Yanney",50,54,46,1,1,1,"M","25","Northeast"
"1584","1584","Yanney",,,34,0,1,0,"M","35",""
"1585","1585","Yanney",,,,0,0,0,"M","25","Southeast"
"1586","1586","Laurel",,,,0,0,0,"M","18",""
"1587","1587","Laurel",45,46,44,1,1,1,"M","30",""
"1588","1588","Yanney",,,,0,0,0,"M",,""
"1589","1589","Laurel",,,32,0,1,0,"M","35","Southwest"
"1590","1590","Laurel",,,40,0,1,0,"M","25","Southeast"
"1591","1591","Laurel",,,46,1,1,1,"M","40",""
"1592","1592","Laurel",,,44,1,1,1,"M","35",""
"1593","1593","Yanney",48,50,46,1,1,1,"F","30","West"
"1594","1594","Laurel",45,50,40,1,1,1,"M","25",""
"1595","1595","Yanney",57,54,60,1,1,1,"M","25",""
"1596","1596","Laurel",,32,,1,0,0,"F","25",""
"1597","1597","Yanney",,,,0,0,0,"F","25","West"
"1598","1598","Yanney",53,58,48,1,1,1,"M","25",""
"1599","1599","Laurel",,,36,0,1,0,"M","30","Midwest"
"1600","1600","Laurel",,,,0,0,0,"M","25","Midwest"
"1601","1601","Laurel",,,,1,0,0,"M","30","Southwest"
"1602","1602","Yanney",54,60,48,1,1,1,"M","30","Northeast"
"1603","1603","Laurel",,,,1,0,0,"M","30","Southeast"
"1604","1604","Laurel",,,,1,1,1,"M","40","West"
"1605","1605","Laurel",36,32,40,1,1,1,"M","35",""
"1606","1606","Yanney",,,,0,0,0,"M","25","Southeast"
"1607","1607","Yanney",,,,1,0,0,"M","30","Southeast"
"1608","1608","Laurel",,60,,1,0,0,"M","40","Southwest"
"1609","1609","Yanney",36,36,36,1,1,1,"M",,"Northeast"
"1610","1610","Laurel",,,32,0,1,0,"F","25",""
"1611","1611","Yanney",46,46,46,1,1,1,"M","18","Southeast"
"1612","1612","Yanney",,,,0,0,0,"M","40","Midwest"
"1613","1613","Laurel",,,36,1,1,1,"M","30","West"
"1614","1614","Laurel",,38,,1,0,0,"M","30","Southwest"
"1615","1615","Yanney",,,,0,0,0,"M","30",""
"1616","1616","Yanney",39,40,38,1,1,1,"M","18",""
"1617","1617","Laurel",44,44,44,1,1,1,"F","25",""
"1618","1618","Laurel",41,50,32,1,1,1,"F","30","West"
"1619","1619","Yanney",47,46,48,1,1,1,"M","18","Northeast"
"1620","1620","Yanney",47,46,48,1,1,1,"M","18","Northeast"
"1621","1621","Yanney",41,46,36,1,1,1,"M","25",""
"1622","1622","Laurel",,,,1,1,1,"M","25",""
"1623","1623","Yanney",,,62,0,1,0,"M","45","Southwest"
"1624","1624","Yanney",,,,0,0,0,"F","18",""
"1625","1625","Laurel",44,44,44,1,1,1,"M","30",""
"1626","1626","Laurel",60,60,60,1,1,1,"F","45","Southwest"
"1627","1627","Laurel",38,42,34,1,1,1,"M","25","Northeast"
"1628","1628","Laurel",,,34,0,1,0,"M","40","West"
"1629","1629","Laurel",45,44,46,1,1,1,"M","45",""
"1630","1630","Laurel",,44,,1,0,0,"M","30","Midwest"
"1631","1631","Laurel",47,46,48,1,1,1,"F","18",""
"1632","1632","Yanney",,,,0,0,0,"M","25",""
"1633","1633","Laurel",,,38,0,1,0,"F","25","Northeast"
"1634","1634","Laurel",,,32,0,1,0,"M","18","West"
"1635","1635","Laurel",37,36,38,1,1,1,"F","30","Southwest"
"1636","1636","Laurel",46,44,48,1,1,1,"M","25",""
"1637","1637","Laurel",,,34,1,1,1,"M","18","West"
"1638","1638","Laurel",,34,,1,0,0,"M","25",""
"1639","1639","Laurel",51,64,38,1,1,1,"F","35","Midwest"
"1640","1640","Laurel",44,46,42,1,1,1,,,""
"1641","1641","Yanney",,,60,0,1,0,"M","35","Midwest"
"1642","1642","Yanney",46,42,50,1,1,1,"M","18","Northeast"
"1643","1643","Laurel",,,44,1,1,1,"M","25",""
"1644","1644","Yanney",,,,0,0,0,"M","25",""
"1645","1645","Laurel",,,,0,1,0,"M","25","Northeast"
"1646","1646","Yanney",,,,0,0,0,"Prefer not to say",,"Northeast"
"1647","1647","Laurel",,,38,0,1,0,"M",,"West"
"1648","1648","Laurel",,,,1,0,0,"F",,""
"1649","1649","Yanney",60,58,62,1,1,1,"M","18",""
"1650","1650","",,,,0,0,0,"F","30",""
"1651","1651","Laurel",,,40,1,1,1,"M","30","Northeast"
"1652","1652","Laurel",42,42,42,1,1,1,"M","50","Southwest"
"1653","1653","Yanney",61,58,64,1,1,1,"M","35","Northeast"
"1654","1654","Yanney",,,,0,0,0,"M","25","West"
"1655","1655","Yanney",,,,1,1,1,"Prefer not to say","18","Midwest"
"1656","1656","Laurel",,,38,0,1,0,"M","40","West"
"1657","1657","Laurel",45,46,44,1,1,1,"F","18",""
"1658","1658","Yanney",,,,0,0,0,"M","18","Midwest"
"1659","1659","Laurel",42,32,52,1,1,1,"F","25","Southwest"
"1660","1660","Laurel",,,,1,0,0,,,""
"1661","1661","Laurel",45,48,42,1,1,1,"F","25","Midwest"
"1662","1662","Laurel",,,50,1,1,1,"M","45","Southwest"
"1663","1663","Laurel",,,36,0,1,0,"Prefer not to say",,"West"
"1664","1664","Yanney",,,,0,0,0,"F","18","Southeast"
"1665","1665","Laurel",41,42,40,1,1,1,"M","60","Midwest"
"1666","1666","Yanney",,,,0,0,0,"M","18","Northeast"
"1667","1667","Yanney",,,,0,0,0,"M","25","Hawaii, Alaska or other territory"
"1668","1668","Laurel",43,44,42,1,1,1,"M","35","Southeast"
"1669","1669","Yanney",,,,0,0,0,"M","25","Northeast"
"1670","1670","Laurel",46,40,52,1,1,1,"M","25","West"
"1671","1671","Laurel",40,40,40,1,1,1,"M","45","West"
"1672","1672","Laurel",,,,0,0,0,"F","45","Southwest"
"1673","1673","Yanney",44,56,32,1,1,1,"M","25",""
"1674","1674","Yanney",,,,0,0,0,"M","18",""
"1675","1675","Yanney",,50,,1,0,0,"M","30",""
"1676","1676","Laurel",42,48,36,1,1,1,"M","30",""
"1677","1677","Laurel",43,40,46,1,1,1,"M","30","West"
"1678","1678","Laurel",,,56,0,1,0,"M","30","Southeast"
"1679","1679","Yanney",,54,,1,0,0,"M","35","Southeast"
"1680","1680","Laurel",,44,,1,0,0,"M","25",""
"1681","1681","Yanney",43,38,48,1,1,1,"M",,""
"1682","1682","Laurel",,46,,1,0,0,"M","35",""
"1683","1683","Laurel",40,42,38,1,1,1,"M","35","Southwest"
"1684","1684","Laurel",,,50,1,1,1,"M","35","Midwest"
"1685","1685","Laurel",,,50,0,1,0,"NB","18",""
"1686","1686","Laurel",43,40,46,1,1,1,"M","30","West"
"1687","1687","Laurel",44,48,40,1,1,1,"M","35","Northeast"
"1688","1688","Laurel",,,,0,0,0,"M","18","Midwest"
"1689","1689","Yanney",,,,0,0,0,"M","25","Northeast"
"1690","1690","Yanney",47,48,46,1,1,1,"M","25",""
"1691","1691","Laurel",,,38,1,1,1,"M","55","West"
"1692","1692","",,,,0,0,0,,,""
"1693","1693","Yanney",54,62,46,1,1,1,"F","35","Northeast"
"1694","1694","Laurel",45,48,42,1,1,1,"M","25",""
"1695","1695","Yanney",,,,0,0,0,"M","25",""
"1696","1696","Yanney",,,48,0,1,0,"M","25","Northeast"
"1697","1697","Laurel",41,50,32,1,1,1,"M","25","Southeast"
"1698","1698","Laurel",,,34,0,1,0,"M","25","Midwest"
"1699","1699","Laurel",,,44,1,1,1,"M","25","Southwest"
"1700","1700","Laurel",36,32,40,1,1,1,"M","25","Southwest"
"1701","1701","Laurel",,,48,1,1,1,"M","18","Northeast"
"1702","1702","Yanney",,,,0,0,0,"F","30",""
"1703","1703","Laurel",45,46,44,1,1,1,"M","25","Southeast"
"1704","1704","Yanney",,,,0,0,0,"M","30",""
"1705","1705","Laurel",35,32,38,1,1,1,"M","40","West"
"1706","1706","Laurel",,,,1,1,1,"M","18","Northeast"
"1707","1707","Yanney",,,,0,0,0,"M",,""
"1708","1708","Laurel",,46,,1,0,0,"M","30",""
"1709","1709","Laurel",,,,0,0,0,"M","25","Northeast"
"1710","1710","Laurel",,,34,1,1,1,"M","30",""
"1711","1711","Laurel",,38,,1,1,1,"F","40","Midwest"
"1712","1712","Laurel",40,40,40,1,1,1,"M","50","Northeast"
"1713","1713","Laurel",37,36,38,1,1,1,"M","30","Northeast"
"1714","1714","Yanney",,,,0,0,0,"M","40","Southeast"
"1715","1715","Yanney",51,44,58,1,1,1,"F","30","Southeast"
"1716","1716","Yanney",,,,0,0,0,"F","45","Midwest"
"1717","1717","Yanney",,,,0,0,0,"F","45","Midwest"
"1718","1718","",,,,0,0,0,,,""
"1719","1719","Yanney",,,,0,0,0,"M","25","Northeast"
"1720","1720","Laurel",,,40,0,1,0,"M","30",""
"1721","1721","Laurel",,40,,1,0,0,"M","25",""
"1722","1722","Yanney",35,38,32,1,1,1,"M","30","West"
"1723","1723","Yanney",50,66,34,1,1,1,"F","35",""
"1724","1724","Laurel",,,66,1,1,1,"M","25","Southeast"
"1725","1725","Laurel",,,36,0,1,0,"M","30","Southeast"
"1726","1726","Yanney",,,62,0,1,0,"M","35","Southeast"
"1727","1727","Yanney",,,,0,0,0,"NB","18","Northeast"
"1728","1728","Laurel",,,,0,0,0,"F",,"Southeast"
"1729","1729","Yanney",,,40,0,1,0,"F","30","West"
"1730","1730","Laurel",45,50,40,1,1,1,"M","30","West"
"1731","1731","Laurel",49,60,38,1,1,1,"F","25","Southwest"
"1732","1732","Yanney",57,64,50,1,1,1,"F","30","Northeast"
"1733","1733","Laurel",53,64,42,1,1,1,"NB","30",""
"1734","1734","Laurel",36,38,34,1,1,1,"M","30","Northeast"
"1735","1735","Yanney",,,,0,0,0,"M","30","Northeast"
"1736","1736","Laurel",37,38,36,1,1,1,"F","30","Northeast"
"1737","1737","Laurel",39,40,38,1,1,1,"M","25","Northeast"
"1738","1738","Laurel",,,36,1,1,1,"M","18",""
"1739","1739","Yanney",,,66,0,1,0,"M","35",""
"1740","1740","Yanney",44,44,44,1,1,1,"F","50","Northeast"
"1741","1741","Laurel",,,40,1,1,1,"F","30",""
"1742","1742","Laurel",61,64,58,1,1,1,"M","35","Southwest"
"1743","1743","Yanney",,,,0,0,0,"M","30","West"
"1744","1744","Yanney",,,,0,0,0,"M","25","Southeast"
"1745","1745","Laurel",,,,0,0,0,"M","30","Southeast"
"1746","1746","Yanney",,,46,0,1,0,"F","35",""
"1747","1747","Laurel",44,46,42,1,1,1,"F",,""
"1748","1748","",,,,0,0,0,"M","55","West"
"1749","1749","Laurel",,,,1,1,1,"M",,""
"1750","1750","Yanney",,,,0,0,0,"F","40","Southeast"
"1751","1751","Laurel",,,34,1,1,1,"F","25",""
"1752","1752","Yanney",,,,0,0,0,"F","30","Southwest"
"1753","1753","Laurel",54,54,54,1,1,1,"F","25",""
"1754","1754","Yanney",43,46,40,1,1,1,"M","25","Southwest"
"1755","1755","Laurel",,,48,1,1,1,"F","30",""
"1756","1756","Laurel",44,48,40,1,1,1,"F","30","Northeast"
"1757","1757","Yanney",,38,,1,0,0,"M","25","Northeast"
"1758","1758","Yanney",54,46,62,1,1,1,"M",,"Northeast"
"1759","1759","Laurel",42,44,40,1,1,1,"NB","30","West"
"1760","1760","Laurel",38,34,42,1,1,1,"M","65","Midwest"
"1761","1761","Laurel",,,,0,0,0,"M","30","Midwest"
"1762","1762","Yanney",,,,0,1,0,"M","30",""
"1763","1763","Laurel",,,36,0,1,0,"M","35","Northeast"
"1764","1764","Yanney",44,54,34,1,1,1,"M","25","Southeast"
"1765","1765","Laurel",46,58,34,1,1,1,"M","18","Southeast"
"1766","1766","Laurel",,,,0,0,0,"M","25",""
"1767","1767","Laurel",50,48,52,1,1,1,"F","30","West"
"1768","1768","Yanney",41,46,36,1,1,1,"M","25",""
"1769","1769","Laurel",,,40,1,1,1,"M","30","West"
"1770","1770","",,,,0,0,0,,,""
"1771","1771","Laurel",,,38,0,1,0,"F","30","Northeast"
"1772","1772","Yanney",48,50,46,1,1,1,"M",,""
"1773","1773","Laurel",,50,,1,1,1,"M","18","Hawaii, Alaska or other territory"
"1774","1774","Laurel",32,32,32,1,1,1,"M","35","Midwest"
